758369884	ACC	-0.24899697	6.0238113	8.111555
758369884	MAG	-38.8125	7.25	-54.6875
758369884	GYR	0.062308256	-0.12583824	-0.042760566
758369894	ACC	-0.2873042	6.0716953	7.97748
758369894	MAG	-38.6875	7.625	-54.8125
758369894	GYR	0.07696902	-0.11728612	-0.04520403
758369904	ACC	-0.25857377	6.081272	7.9966335
758369904	MAG	-39.25	7.625	-55.0625
758369904	GYR	0.07696902	-0.112399206	-0.041538835
758369914	ACC	-0.2681506	6.1100025	7.967903
758369914	MAG	-38.9375	7.5	-55.0625
758369914	GYR	0.07086037	-0.10873401	-0.037873644
758369924	ACC	-0.24899697	6.0716953	7.920019
758369924	MAG	-39.25	7.375	-55.0625
758369924	GYR	0.06841691	-0.09040806	-0.032986723
758369934	ACC	-0.32561144	6.033388	7.97748
758369934	MAG	-39.25	7.5	-55.0625
758369934	GYR	0.062308256	-0.08307767	-0.028099801
758369944	ACC	-0.31603462	6.033388	7.9966335
758369944	MAG	-39.375	6.9375	-55.1875
758369944	GYR	0.05742133	-0.096516706	-0.019547688
758369954	ACC	-0.1340753	5.9759274	7.9583263
758369954	MAG	-39.125	6.6875	-55.375
758369954	GYR	0.05864306	-0.09773844	-0.010995574
758369964	ACC	-0.20111294	6.042965	7.785944
758369964	MAG	-39.5	6.8125	-55.375
758369964	GYR	0.061086524	-0.08552113	-0.012217305
758369974	ACC	-0.32561144	6.042965	7.680599
758369974	MAG	-38.9375	7.125	-55.1875
758369974	GYR	0.037873644	-0.07819075	-0.004886922
758369984	ACC	-0.21068975	6.0238113	7.690176
758369984	MAG	-39.25	7.125	-54.9375
758369984	GYR	0.012217305	-0.09773844	0.0036651914
758369994	ACC	-0.25857377	6.0716953	7.632715
758369994	MAG	-39.375	7.5	-54.6875
758369994	GYR	-0.010995574	-0.09773844	0.010995574
758370004	ACC	-0.18195933	6.033388	7.728483
758370004	MAG	-39.6875	7.625	-54.25
758370004	GYR	-0.032986723	-0.09040806	0.014660765
758370014	ACC	-0.15322891	6.0142345	7.7572136
758370014	MAG	-39.5	7.5	-54.25
758370014	GYR	-0.047647487	-0.087964594	0.014660765
758370024	ACC	-0.17238252	5.995081	7.776367
758370024	MAG	-40.0625	7.25	-54.375
758370024	GYR	-0.05864306	-0.0842994	0.017104227
758370034	ACC	-0.16280572	6.0142345	7.824251
758370034	MAG	-39.9375	7.125	-54.6875
758370034	GYR	-0.07086037	-0.07941248	0.020769417
758370044	ACC	-0.05746084	5.9663506	8.054094
758370044	MAG	-39.5	6.8125	-54.8125
758370044	GYR	-0.07696902	-0.08307767	0.018325957
758370054	ACC	-0.08619126	5.9759274	8.0445175
758370054	MAG	-39.375	6.8125	-54.9375
758370054	GYR	-0.06719518	-0.089186326	0.017104227
758370064	ACC	-0.17238252	6.033388	7.795521
758370064	MAG	-39.25	6.5625	-55.0625
758370064	GYR	-0.059864793	-0.0842994	0.02321288
758370074	ACC	-0.18195933	6.0525417	8.0924015
758370074	MAG	-39.25	6.8125	-54.9375
758370074	GYR	-0.065973446	-0.087964594	0.034208454
758370084	ACC	-0.019153614	6.0716953	8.130709
758370084	MAG	-39.6875	6.6875	-55.1875
758370084	GYR	-0.065973446	-0.13316862	0.036651913
758370094	ACC	-0.019153614	6.0238113	8.169016
758370094	MAG	-40.1875	6.8125	-55.0625
758370094	GYR	-0.05375614	-0.12705997	0.03176499
758370104	ACC	0.0	5.995081	8.1881695
758370104	MAG	-40.0625	6.9375	-55.0625
758370104	GYR	-0.034208454	-0.11728612	0.02321288
758370114	ACC	-0.047884032	6.0142345	8.149862
758370114	MAG	-40.1875	7.5	-54.9375
758370114	GYR	-0.017104227	-0.11728612	0.010995574
758370124	ACC	-0.16280572	6.033388	8.054094
758370124	MAG	-40.1875	7.25	-54.9375
758370124	GYR	0.0	-0.11728612	0.0073303827
758370134	ACC	-0.076614454	6.0142345	8.130709
758370134	MAG	-40.1875	7.5	-54.5625
758370134	GYR	0.008552114	-0.10384709	0.014660765
758370144	ACC	0.0	6.033388	8.073248
758370144	MAG	-40.0625	7.8125	-54.6875
758370144	GYR	0.017104227	-0.09040806	0.018325957
758370154	ACC	-0.009576807	6.0238113	7.929596
758370154	MAG	-40.375	7.8125	-54.8125
758370154	GYR	0.020769417	-0.07819075	0.009773844
758370164	ACC	0.0	5.995081	7.9391727
758370164	MAG	-40.5	7.8125	-54.8125
758370164	GYR	0.018325957	-0.06841691	0.004886922
758370174	ACC	0.0	5.9663506	7.920019
758370174	MAG	-40.375	7.9375	-54.9375
