GYRO,09:07:25.403693,-0.023161500692367554,0.04548756405711174,-0.015256224200129509
ACC,09:07:25.403693,0.19032004475593567,-0.17199406027793884,0.9445689916610718
MAG,09:07:25.403693,-88.85101318359375,16.933088302612305,78.66993713378906
GYRO,09:07:25.461584,-0.05317144840955734,0.04539216682314873,0.004133284091949463
ACC,09:07:25.461584,0.19662363827228546,-0.15800295770168304,0.9384765625
MAG,09:07:25.461584,-97.06188201904297,41.76340866088867,88.38844299316406
GYRO,09:07:25.510669,-0.08918116986751556,0.03723287209868431,-0.005100611597299576
ACC,09:07:25.510669,0.1704394668340683,-0.1621038019657135,0.9392076730728149
MAG,09:07:25.510669,-101.83045196533203,54.524749755859375,93.32697296142578
GYRO,09:07:25.555942,-0.12919071316719055,0.019952941685914993,-0.015403253957629204
ACC,09:07:25.555942,0.1641358882188797,-0.1760949045419693,0.9455438256263733
MAG,09:07:25.555942,-103.66456604003906,61.31751251220703,95.86280822753906
GYRO,09:07:25.594792,-0.057351090013980865,0.07002788782119751,-0.07264117896556854
ACC,09:07:25.594792,0.1701970398426056,-0.16403360664844513,0.9384765625
MAG,09:07:25.594792,-103.87045288085938,65.52533721923828,97.78469848632812
GYRO,09:07:25.639941,-0.14858348667621613,0.12003825604915619,-0.02123672515153885
ACC,09:07:25.639941,0.1687423586845398,-0.17488877475261688,0.9428631067276001
MAG,09:07:25.639941,-103.27934265136719,68.58592987060547,97.69547271728516
GYRO,09:07:25.681497,-0.08542103320360184,0.0347624272108078,0.05395709350705147
ACC,09:07:25.681497,0.19880564510822296,-0.17102916538715363,0.958459734916687
MAG,09:07:25.681497,-102.62875366210938,70.65138244628906,98.83908081054688
GYRO,09:07:25.732603,-0.14064955711364746,0.2017143815755844,0.14453630149364471
ACC,09:07:25.732603,0.18450133502483368,-0.12254276126623154,0.9496866464614868
MAG,09:07:25.732603,-102.19084167480469,72.32830047607422,100.03437042236328
GYRO,09:07:25.783037,-0.1368599236011505,0.07830080389976501,0.09045454859733582
ACC,09:07:25.783037,0.20923082530498505,-0.1273672729730606,0.9279976487159729
MAG,09:07:25.783037,-102.53020477294922,73.56622314453125,100.5402603149414
GYRO,09:07:25.826844,-0.12324602901935577,0.1175398901104927,0.16585862636566162
ACC,09:07:25.826844,0.19565385580062866,-0.14473554491996765,0.9299471974372864
MAG,09:07:25.826844,-103.0794677734375,74.28346252441406,100.87833404541016
GYRO,09:07:25.868532,-0.13424161076545715,0.23757490515708923,0.28986430168151855
ACC,09:07:25.868532,0.1687423586845398,-0.1551082581281662,0.9353085160255432
MAG,09:07:25.868532,-103.6012191772461,74.67784118652344,101.27193450927734
GYRO,09:07:25.908994,-0.15073496103286743,0.28674954175949097,0.293224036693573
ACC,09:07:25.908994,0.13116323947906494,-0.19925259053707123,0.9375017285346985
MAG,09:07:25.908994,-104.57746887207031,74.98585510253906,101.62008666992188
GYRO,09:07:25.952313,-0.1171373799443245,-0.022959116846323013,0.43586108088493347
ACC,09:07:25.952313,0.1675301343202591,-0.22289273142814636,0.9294597506523132
MAG,09:07:25.952313,-105.18274688720703,74.9128646850586,101.30528259277344
GYRO,09:07:26.003547,-0.12996554374694824,0.010027609765529633,0.493587851524353
ACC,09:07:26.003547,0.1568625122308731,-0.21662084758281708,0.9487118124961853
MAG,09:07:26.003547,-105.72610473632812,74.74137115478516,101.1496810913086
GYRO,09:07:26.057194,-0.22953657805919647,-0.015017867088317871,0.5986566543579102
ACC,09:07:26.057194,0.1658330112695694,-0.23808996379375458,0.9223926067352295
MAG,09:07:26.057194,-106.83708190917969,74.60987091064453,101.32198333740234
GYRO,09:07:26.109946,-0.23533980548381805,-0.05655670538544655,0.6679898500442505
ACC,09:07:26.109946,0.1687423586845398,-0.2390548586845398,0.9155690670013428
MAG,09:07:26.109946,-107.68938446044922,74.2604751586914,100.58561706542969
GYRO,09:07:26.161992,-0.2588581144809723,-0.1246681809425354,0.7642011046409607
ACC,09:07:26.161992,0.18498623371124268,-0.23398911952972412,0.8999724984169006
MAG,09:07:26.161992,-108.52848815917969,73.93717956542969,99.88233947753906
GYRO,09:07:26.212741,-0.22373336553573608,-0.2150762379169464,0.8692699670791626
ACC,09:07:26.212741,0.1718941628932953,-0.23447157442569733,0.9038715958595276
MAG,09:07:26.212741,-109.66572570800781,73.36811828613281,99.94039916992188
GYRO,09:07:26.261878,-0.13332530856132507,-0.2813551127910614,0.9334108233451843
ACC,09:07:26.261878,0.18159198760986328,-0.22988827526569366,0.9338463544845581
MAG,09:07:26.261878,-110.833984375,73.69139862060547,99.6163330078125
GYRO,09:07:26.314558,-0.07712570577859879,-0.3415253460407257,0.9618160128593445
ACC,09:07:26.314558,0.1636510044336319,-0.23374789953231812,0.9550479650497437
MAG,09:07:26.314558,-111.5413818359375,73.77730560302734,99.02991485595703
GYRO,09:07:26.369460,-0.0077925026416778564,-0.5092078447341919,1.1084237098693848
ACC,09:07:26.369460,0.14789201319217682,-0.20648936927318573,0.9986696839332581
MAG,09:07:26.369460,-112.5159683227539,73.58012390136719,99.54647064208984
GYRO,09:07:26.422247,0.017863839864730835,-0.6646730303764343,1.2028024196624756
ACC,09:07:26.422247,0.1675301343202591,-0.2525635063648224,1.0452157258987427
MAG,09:07:26.422247,-113.03118133544922,74.3608627319336,99.3561782836914
GYRO,09:07:26.474965,-0.0917864739894867,-0.8173893690109253,1.522284984588623
ACC,09:07:26.474965,0.16243876516819,-0.2523222863674164,1.1034592390060425
MAG,09:07:26.474965,-114.06941223144531,74.93290710449219,100.52285766601562
